500 10 1
10
	0	60	1	56	2	65	3	30	4	57	5	60	6	75	7	80	8	25	9	34	
	0	79	1	97	2	53	3	50	4	38	5	36	6	29	7	69	8	94	9	22	
	0	96	1	81	2	57	3	24	4	86	5	22	6	89	7	97	8	79	9	49	
	0	20	1	78	2	98	3	84	4	94	5	22	6	43	7	46	8	94	9	30	
	0	54	1	36	2	16	3	11	4	63	5	16	6	26	7	90	8	64	9	39	
	0	77	1	98	2	65	3	29	4	83	5	87	6	42	7	74	8	70	9	85	
	0	54	1	96	2	30	3	94	4	87	5	35	6	70	7	93	8	28	9	97	
	0	43	1	18	2	32	3	43	4	49	5	63	6	64	7	19	8	74	9	51	
	0	55	1	91	2	24	3	22	4	13	5	11	6	41	7	29	8	30	9	93	
	0	19	1	83	2	73	3	41	4	18	5	84	6	80	7	97	8	96	9	79	
	0	21	1	73	2	13	3	72	4	29	5	10	6	93	7	54	8	16	9	60	
	0	28	1	10	2	90	3	39	4	90	5	91	6	59	7	12	8	70	9	44	
	0	66	1	72	2	61	3	12	4	41	5	18	6	50	7	34	8	10	9	14	
	0	44	1	48	2	14	3	94	4	48	5	100	6	32	7	15	8	25	9	51	
	0	61	1	92	2	61	3	20	4	44	5	45	6	83	7	59	8	93	9	56	
	0	95	1	91	2	77	3	55	4	58	5	72	6	59	7	46	8	12	9	57	
	0	30	1	17	2	77	3	71	4	62	5	38	6	44	7	68	8	52	9	43	
	0	85	1	57	2	65	3	63	4	63	5	42	6	60	7	54	8	47	9	65	
	0	49	1	29	2	24	3	33	4	29	5	82	6	82	7	33	8	21	9	14	
	0	32	1	19	2	47	3	26	4	37	5	45	6	11	7	49	8	64	9	73	
	0	12	1	80	2	47	3	92	4	45	5	42	6	99	7	29	8	78	9	27	
	0	67	1	86	2	70	3	43	4	10	5	76	6	67	7	67	8	39	9	43	
	0	56	1	46	2	39	3	21	4	70	5	33	6	87	7	35	8	99	9	71	
	0	61	1	59	2	62	3	15	4	53	5	48	6	28	7	72	8	58	9	43	
	0	72	1	57	2	60	3	37	4	36	5	82	6	36	7	30	8	46	9	10	
	0	73	1	96	2	13	3	48	4	39	5	75	6	56	7	65	8	79	9	21	
	0	59	1	22	2	95	3	87	4	46	5	52	6	96	7	65	8	33	9	35	
	0	36	1	52	2	46	3	30	4	17	5	33	6	35	7	10	8	55	9	78	
	0	15	1	53	2	59	3	38	4	65	5	55	6	67	7	54	8	44	9	18	
