1000 40 1
40
	0	23	1	13	2	42	3	47	4	27	5	96	6	46	7	83	8	78	9	88	10	41	11	82	12	40	13	97	14	27	15	12	16	18	17	24	18	59	19	51	20	65	21	71	22	22	23	31	24	29	25	50	26	42	27	80	28	67	29	76	30	19	31	62	32	40	33	12	34	27	35	61	36	38	37	21	38	88	39	38	
	0	45	1	72	2	49	3	51	4	50	5	60	6	37	7	79	8	12	9	65	10	88	11	82	12	54	13	60	14	96	15	79	16	70	17	31	18	97	19	70	20	84	21	80	22	88	23	63	24	23	25	72	26	60	27	91	28	48	29	73	30	100	31	81	32	74	33	69	34	66	35	79	36	12	37	46	38	98	39	41	
	0	20	1	18	2	97	3	70	4	39	5	14	6	94	7	40	8	77	9	11	10	31	11	38	12	16	13	88	14	40	15	77	16	48	17	85	18	75	19	13	20	71	21	99	22	92	23	69	24	10	25	21	26	75	27	10	28	41	29	36	30	81	31	57	32	24	33	78	34	54	35	88	36	12	37	56	38	50	39	91	
	0	93	1	50	2	70	3	65	4	50	5	58	6	90	7	19	8	83	9	74	10	63	11	41	12	42	13	90	14	56	15	61	16	85	17	62	18	70	19	97	20	51	21	69	22	17	23	44	24	95	25	21	26	64	27	96	28	24	29	90	30	38	31	21	32	87	33	35	34	10	35	34	36	55	37	64	38	72	39	37	
	0	58	1	35	2	82	3	77	4	48	5	66	6	16	7	61	8	58	9	46	10	76	11	69	12	73	13	63	14	50	15	41	16	24	17	55	18	11	19	90	20	74	21	93	22	36	23	30	24	25	25	29	26	88	27	47	28	52	29	28	30	91	31	64	32	33	33	15	34	12	35	26	36	33	37	15	38	67	39	54	
	0	13	1	79	2	85	3	48	4	31	5	72	6	19	7	20	8	11	9	38	10	68	11	44	12	18	13	67	14	80	15	90	16	84	17	72	18	97	19	36	20	93	21	65	22	68	23	61	24	77	25	34	26	83	27	87	28	92	29	13	30	78	31	49	32	77	33	37	34	51	35	26	36	73	37	28	38	23	39	20	
	0	32	1	80	2	73	3	67	4	67	5	43	6	51	7	65	8	58	9	86	10	83	11	64	12	90	13	13	14	33	15	26	16	91	17	91	18	84	19	93	20	86	21	31	22	43	23	96	24	46	25	72	26	67	27	73	28	24	29	44	30	13	31	18	32	88	33	82	34	24	35	25	36	86	37	72	38	31	39	79	
	0	89	1	93	2	54	3	95	4	58	5	36	6	94	7	83	8	36	9	29	10	29	11	99	12	48	13	21	14	39	15	26	16	81	17	69	18	79	19	15	20	66	21	33	22	96	23	23	24	99	25	84	26	57	27	47	28	65	29	90	30	36	31	93	32	50	33	28	34	77	35	56	36	92	37	96	38	14	39	39	
	0	43	1	47	2	14	3	10	4	17	5	57	6	91	7	50	8	36	9	12	10	73	11	15	12	45	13	89	14	37	15	77	16	37	17	83	18	41	19	97	20	43	21	35	22	88	23	96	24	64	25	15	26	63	27	75	28	54	29	61	30	75	31	41	32	37	33	29	34	42	35	67	36	91	37	46	38	17	39	96	
	0	22	1	91	2	50	3	39	4	38	5	31	6	56	7	12	8	71	9	27	10	62	11	56	12	85	13	63	14	64	15	26	16	24	17	70	18	58	19	59	20	98	21	18	22	88	23	49	24	51	25	76	26	94	27	99	28	84	29	20	30	63	31	44	32	44	33	63	34	76	35	53	36	74	37	75	38	77	39	99	
	0	58	1	69	2	62	3	22	4	84	5	53	6	62	7	10	8	70	9	71	10	47	11	100	12	31	13	98	14	76	15	99	16	46	17	48	18	25	19	72	20	20	21	74	22	95	23	92	24	36	25	35	26	65	27	43	28	16	29	25	30	58	31	31	32	32	33	58	34	18	35	83	36	28	37	40	38	50	39	67	
	0	96	1	96	2	63	3	97	4	68	5	51	6	15	7	14	8	96	9	73	10	21	11	84	12	51	13	22	14	65	15	16	16	65	17	94	18	60	19	55	20	49	21	64	22	46	23	98	24	19	25	94	26	38	27	76	28	48	29	86	30	50	31	53	32	22	33	51	34	82	35	87	36	29	37	31	38	61	39	74	
	0	48	1	14	2	38	3	42	4	66	5	42	6	89	7	47	8	62	9	63	10	55	11	47	12	70	13	77	14	62	15	14	16	59	17	95	18	55	19	61	20	46	21	85	22	28	23	33	24	20	25	95	26	60	27	100	28	71	29	19	30	32	31	10	32	25	33	48	34	81	35	16	36	13	37	38	38	70	39	72	
	0	72	1	47	2	48	3	53	4	61	5	70	6	28	7	17	8	65	9	30	10	15	11	48	12	34	13	92	14	55	15	45	16	62	17	77	18	59	19	80	20	17	21	35	22	55	23	52	24	74	25	18	26	83	27	55	28	25	29	37	30	27	31	20	32	98	33	62	34	96	35	73	36	58	37	26	38	66	39	93	
	0	53	1	88	2	65	3	37	4	82	5	30	6	31	7	31	8	52	9	67	10	30	11	89	12	27	13	77	14	76	15	57	16	85	17	28	18	30	19	85	20	22	21	23	22	45	23	18	24	99	25	54	26	61	27	50	28	59	29	97	30	62	31	36	32	50	33	86	34	41	35	49	36	38	37	70	38	82	39	37	
	0	41	1	25	2	87	3	51	4	36	5	82	6	36	7	44	8	33	9	11	10	63	11	19	12	36	13	56	14	10	15	80	16	69	17	15	18	36	19	52	20	16	21	31	22	30	23	84	24	86	25	45	26	58	27	58	28	37	29	70	30	12	31	88	32	35	33	13	34	51	35	10	36	19	37	64	38	46	39	62	
	0	100	1	79	2	49	3	95	4	43	5	76	6	17	7	76	8	35	9	86	10	90	11	81	12	24	13	46	14	38	15	36	16	80	17	85	18	67	19	77	20	12	21	53	22	93	23	66	24	89	25	67	26	50	27	51	28	51	29	34	30	74	31	25	32	65	33	77	34	38	35	27	36	40	37	21	38	43	39	20	
	0	66	1	45	2	77	3	21	4	79	5	45	6	79	7	94	8	63	9	51	10	78	11	74	12	79	13	45	14	32	15	31	16	27	17	19	18	44	19	29	20	25	21	69	22	38	23	26	24	87	25	88	26	29	27	85	28	59	29	81	30	51	31	23	32	87	33	60	34	41	35	61	36	46	37	96	38	67	39	13	
	0	96	1	83	2	26	3	38	4	26	5	61	6	79	7	63	8	32	9	47	10	63	11	26	12	29	13	84	14	10	15	22	16	12	17	18	18	28	19	18	20	16	21	76	22	75	23	60	24	33	25	72	26	24	27	74	28	93	29	95	30	70	31	40	32	36	33	85	34	83	35	54	36	15	37	34	38	32	39	21	
	0	59	1	48	2	36	3	73	4	35	5	59	6	54	7	50	8	30	9	85	10	74	11	87	12	43	13	21	14	17	15	95	16	49	17	33	18	57	19	47	20	13	21	17	22	61	23	67	24	12	25	29	26	27	27	30	28	74	29	83	30	77	31	44	32	60	33	37	34	33	35	13	36	89	37	84	38	80	39	50	
	0	21	1	51	2	58	3	15	4	84	5	95	6	20	7	56	8	96	9	84	10	45	11	69	12	42	13	93	14	81	15	40	16	61	17	44	18	29	19	96	20	37	21	39	22	93	23	77	24	79	25	88	26	72	27	80	28	89	29	45	30	46	31	91	32	25	33	36	34	37	35	66	36	86	37	53	38	30	39	71	
	0	11	1	55	2	66	3	89	4	46	5	31	6	40	7	29	8	15	9	92	10	19	11	23	12	51	13	64	14	33	15	34	16	66	17	43	18	51	19	72	20	45	21	26	22	21	23	98	24	94	25	20	26	63	27	56	28	29	29	46	30	62	31	15	32	86	33	16	34	38	35	34	36	28	37	12	38	76	39	37	
	0	84	1	83	2	85	3	40	4	20	5	40	6	19	7	33	8	20	9	34	10	69	11	53	12	91	13	47	14	30	15	55	16	100	17	13	18	75	19	29	20	17	21	81	22	38	23	50	24	25	25	98	26	48	27	28	28	87	29	68	30	62	31	14	32	41	33	94	34	94	35	68	36	93	37	21	38	47	39	87	
	0	84	1	85	2	57	3	25	4	37	5	51	6	83	7	81	8	80	9	13	10	84	11	17	12	47	13	39	14	58	15	22	16	90	17	92	18	85	19	99	20	89	21	36	22	20	23	36	24	77	25	62	26	94	27	50	28	12	29	42	30	69	31	25	32	95	33	18	34	69	35	50	36	36	37	20	38	14	39	52	
	0	67	1	43	2	11	3	15	4	26	5	65	6	67	7	37	8	35	9	73	10	98	11	32	12	69	13	45	14	74	15	10	16	24	17	95	18	69	19	72	20	32	21	17	22	42	23	52	24	75	25	55	26	93	27	98	28	87	29	16	30	20	31	12	32	23	33	52	34	78	35	99	36	38	37	77	38	60	39	38	
	0	55	1	52	2	88	3	13	4	87	5	96	6	29	7	76	8	12	9	98	10	30	11	44	12	29	13	79	14	52	15	50	16	43	17	50	18	48	19	85	20	36	21	58	22	52	23	78	24	18	25	73	26	25	27	65	28	81	29	48	30	44	31	99	32	63	33	85	34	28	35	33	36	77	37	80	38	28	39	39	
	0	96	1	19	2	56	3	34	4	60	5	38	6	26	7	68	8	61	9	40	10	67	11	90	12	43	13	18	14	92	15	32	16	84	17	70	18	46	19	80	20	93	21	78	22	94	23	49	24	99	25	73	26	34	27	96	28	51	29	19	30	36	31	26	32	36	33	95	34	35	35	40	36	96	37	16	38	59	39	67	
