500 50 1
50
	0	63	1	63	2	55	3	78	4	54	5	46	6	74	7	37	8	78	9	18	10	36	11	42	12	83	13	32	14	11	15	76	16	93	17	60	18	77	19	70	20	60	21	42	22	75	23	18	24	78	25	42	26	95	27	96	28	68	29	31	30	78	31	13	32	23	33	94	34	11	35	41	36	88	37	13	38	59	39	43	40	21	41	15	42	42	43	82	44	71	45	56	46	88	47	13	48	28	49	62	
	0	16	1	49	2	89	3	56	4	20	5	97	6	37	7	98	8	61	9	10	10	40	11	67	12	83	13	94	14	88	15	44	16	82	17	34	18	55	19	41	20	60	21	80	22	94	23	100	24	58	25	44	26	29	27	17	28	94	29	10	30	35	31	76	32	84	33	53	34	90	35	32	36	40	37	50	38	61	39	33	40	81	41	41	42	91	43	68	44	91	45	63	46	27	47	30	48	41	49	41	
	0	53	1	44	2	91	3	34	4	49	5	49	6	47	7	76	8	79	9	27	10	45	11	39	12	100	13	77	14	73	15	12	16	31	17	37	18	41	19	61	20	84	21	25	22	58	23	29	24	84	25	29	26	37	27	78	28	89	29	31	30	85	31	28	32	83	33	25	34	65	35	45	36	18	37	29	38	22	39	51	40	10	41	28	42	83	43	84	44	39	45	60	46	78	47	74	48	75	49	38	
	0	97	1	66	2	94	3	94	4	100	5	29	6	69	7	57	8	21	9	43	10	50	11	29	12	45	13	72	14	49	15	87	16	38	17	95	18	36	19	76	20	90	21	20	22	85	23	48	24	66	25	64	26	37	27	26	28	11	29	19	30	22	31	81	32	13	33	54	34	48	35	70	36	31	37	11	38	43	39	89	40	74	41	54	42	42	43	56	44	52	45	29	46	74	47	31	48	13	49	95	
	0	82	1	88	2	52	3	14	4	74	5	62	6	96	7	19	8	10	9	29	10	79	11	11	12	86	13	83	14	35	15	33	16	74	17	91	18	60	19	42	20	60	21	16	22	26	23	48	24	35	25	100	26	25	27	52	28	61	29	69	30	60	31	52	32	34	33	29	34	73	35	35	36	15	37	56	38	28	39	68	40	97	41	27	42	64	43	61	44	78	45	49	46	73	47	91	48	93	49	23	
	0	24	1	86	2	90	3	92	4	94	5	55	6	11	7	54	8	100	9	50	10	72	11	50	12	71	13	49	14	58	15	59	16	45	17	93	18	22	19	23	20	70	21	87	22	24	23	97	24	79	25	62	26	68	27	38	28	46	29	55	30	40	31	40	32	99	33	57	34	68	35	19	36	33	37	79	38	99	39	18	40	95	41	68	42	87	43	28	44	40	45	19	46	63	47	75	48	79	49	79	
	0	90	1	91	2	33	3	16	4	25	5	52	6	49	7	63	8	21	9	45	10	60	11	19	12	49	13	91	14	99	15	91	16	76	17	78	18	15	19	71	20	39	21	25	22	96	23	10	24	42	25	42	26	40	27	80	28	97	29	16	30	76	31	24	32	100	33	35	34	36	35	89	36	76	37	80	38	51	39	69	40	73	41	51	42	70	43	55	44	97	45	30	46	86	47	61	48	33	49	57	
	0	63	1	54	2	76	3	88	4	49	5	88	6	94	7	97	8	53	9	57	10	21	11	80	12	79	13	23	14	40	15	28	16	33	17	63	18	86	19	99	20	95	21	77	22	19	23	72	24	91	25	85	26	55	27	51	28	45	29	65	30	89	31	11	32	10	33	17	34	63	35	66	36	57	37	16	38	57	39	47	40	88	41	82	42	77	43	10	44	60	45	21	46	37	47	94	48	30	49	17	
	0	67	1	68	2	11	3	62	4	17	5	42	6	11	7	45	8	51	9	85	10	63	11	45	12	75	13	47	14	63	15	92	16	30	17	38	18	84	19	94	20	19	21	60	22	88	23	85	24	70	25	86	26	38	27	95	28	89	29	81	30	19	31	95	32	20	33	43	34	37	35	65	36	13	37	34	38	91	39	98	40	55	41	77	42	29	43	37	44	27	45	80	46	96	47	38	48	24	49	88	
	0	11	1	12	2	10	3	81	4	15	5	51	6	37	7	86	8	20	9	63	10	71	11	13	12	46	13	86	14	75	15	73	16	48	17	100	18	82	19	40	20	75	21	35	22	37	23	38	24	85	25	35	26	32	27	73	28	75	29	100	30	61	31	95	32	96	33	63	34	83	35	13	36	12	37	17	38	38	39	41	40	21	41	13	42	52	43	16	44	62	45	95	46	49	47	97	48	95	49	37	
	0	32	1	62	2	65	3	100	4	83	5	31	6	80	7	18	8	79	9	63	10	69	11	34	12	79	13	26	14	60	15	17	16	33	17	51	18	14	19	94	20	78	21	74	22	67	23	94	24	60	25	98	26	33	27	91	28	39	29	85	30	99	31	98	32	33	33	96	34	28	35	26	36	64	37	78	38	33	39	16	40	79	41	54	42	22	43	48	44	78	45	46	46	50	47	86	48	55	49	93	
	0	27	1	70	2	60	3	56	4	58	5	11	6	21	7	46	8	38	9	91	10	22	11	29	12	63	13	70	14	64	15	85	16	20	17	43	18	60	19	75	20	15	21	71	22	14	23	30	24	63	25	62	26	30	27	49	28	55	29	97	30	87	31	46	32	42	33	40	34	39	35	78	36	17	37	43	38	19	39	83	40	99	41	70	42	39	43	36	44	94	45	38	46	43	47	29	48	19	49	69	
	0	22	1	30	2	48	3	64	4	95	5	34	6	87	7	71	8	71	9	66	10	71	11	31	12	47	13	57	14	84	15	51	16	94	17	78	18	93	19	12	20	85	21	34	22	69	23	75	24	50	25	70	26	75	27	34	28	82	29	18	30	46	31	85	32	87	33	66	34	63	35	36	36	71	37	98	38	29	39	19	40	66	41	92	42	100	43	41	44	99	45	98	46	56	47	91	48	48	49	67	
	0	10	1	36	2	79	3	19	4	15	5	67	6	65	7	67	8	23	9	62	10	81	11	88	12	84	13	30	14	92	15	60	16	46	17	64	18	66	19	15	20	93	21	66	22	55	23	66	24	91	25	72	26	64	27	43	28	56	29	20	30	62	31	20	32	83	33	83	34	11	35	34	36	48	37	16	38	37	39	49	40	65	41	54	42	63	43	57	44	45	45	27	46	35	47	50	48	74	49	51	
	0	23	1	41	2	99	3	91	4	90	5	75	6	77	7	54	8	38	9	93	10	31	11	46	12	25	13	44	14	57	15	84	16	46	17	31	18	14	19	93	20	32	21	43	22	98	23	76	24	83	25	77	26	29	27	96	28	84	29	73	30	97	31	30	32	51	33	84	34	68	35	20	36	45	37	32	38	40	39	18	40	74	41	42	42	16	43	26	44	46	45	94	46	76	47	15	48	83	49	32	
	0	68	1	58	2	74	3	21	4	40	5	31	6	54	7	17	8	98	9	88	10	30	11	82	12	41	13	65	14	70	15	46	16	69	17	19	18	27	19	46	20	62	21	27	22	56	23	75	24	47	25	55	26	22	27	96	28	26	29	24	30	16	31	21	32	53	33	33	34	30	35	18	36	90	37	29	38	59	39	57	40	39	41	44	42	57	43	95	44	29	45	70	46	46	47	51	48	74	49	32	
	0	27	1	100	2	90	3	30	4	47	5	70	6	37	7	82	8	61	9	38	10	85	11	44	12	96	13	23	14	11	15	21	16	37	17	65	18	98	19	90	20	87	21	36	22	39	23	21	24	31	25	22	26	67	27	22	28	47	29	27	30	72	31	56	32	43	33	58	34	28	35	73	36	63	37	79	38	54	39	94	40	81	41	67	42	26	43	54	44	46	45	13	46	37	47	100	48	37	49	98	
	0	77	1	93	2	42	3	49	4	21	5	21	6	88	7	14	8	21	9	60	10	28	11	34	12	17	13	17	14	10	15	63	16	29	17	69	18	84	19	57	20	21	21	79	22	18	23	45	24	68	25	96	26	100	27	12	28	96	29	36	30	35	31	30	32	21	33	97	34	25	35	52	36	25	37	70	38	16	39	55	40	73	41	21	42	67	43	82	44	47	45	40	46	74	47	69	48	68	49	41	
	0	69	1	70	2	45	3	68	4	71	5	35	6	37	7	70	8	99	9	28	10	91	11	24	12	89	13	77	14	13	15	41	16	93	17	11	18	76	19	28	20	79	21	76	22	41	23	88	24	17	25	83	26	47	27	65	28	15	29	16	30	10	31	41	32	45	33	89	34	98	35	41	36	41	37	70	38	100	39	58	40	75	41	68	42	91	43	99	44	100	45	86	46	12	47	96	48	83	49	75	
	0	35	1	85	2	58	3	40	4	86	5	91	6	67	7	100	8	56	9	12	10	37	11	32	12	35	13	24	14	68	15	100	16	83	17	57	18	34	19	67	20	60	21	21	22	27	23	45	24	61	25	31	26	59	27	10	28	64	29	55	30	38	31	49	32	92	33	35	34	46	35	17	36	53	37	68	38	69	39	90	40	85	41	37	42	16	43	78	44	81	45	87	46	57	47	75	48	41	49	46	
	0	66	1	59	2	33	3	35	4	25	5	59	6	23	7	97	8	18	9	98	10	81	11	34	12	29	13	81	14	65	15	51	16	15	17	57	18	47	19	32	20	78	21	38	22	60	23	10	24	93	25	55	26	46	27	71	28	41	29	57	30	66	31	19	32	49	33	67	34	70	35	62	36	65	37	20	38	74	39	15	40	53	41	31	42	23	43	41	44	50	45	53	46	37	47	73	48	48	49	99	
	0	49	1	69	2	56	3	94	4	89	5	55	6	90	7	79	8	63	9	33	10	56	11	56	12	33	13	42	14	29	15	83	16	80	17	47	18	69	19	78	20	81	21	52	22	87	23	26	24	53	25	79	26	18	27	69	28	73	29	96	30	14	31	97	32	89	33	70	34	67	35	58	36	34	37	78	38	18	39	44	40	94	41	41	42	77	43	85	44	37	45	92	46	33	47	66	48	29	49	59	
	0	40	1	42	2	49	3	76	4	32	5	64	6	75	7	59	8	84	9	24	10	57	11	87	12	95	13	63	14	25	15	76	16	54	17	63	18	49	19	62	20	97	21	18	22	77	23	34	24	17	25	19	26	47	27	25	28	18	29	27	30	50	31	81	32	51	33	83	34	51	35	75	36	48	37	46	38	44	39	48	40	48	41	70	42	91	43	23	44	74	45	83	46	64	47	21	48	81	49	83	
	0	35	1	84	2	72	3	76	4	19	5	74	6	90	7	10	8	43	9	48	10	59	11	49	12	68	13	43	14	41	15	22	16	38	17	27	18	74	19	90	20	91	21	55	22	27	23	54	24	13	25	51	26	54	27	70	28	99	29	40	30	75	31	98	32	73	33	31	34	71	35	71	36	32	37	45	38	60	39	78	40	70	41	80	42	100	43	33	44	45	45	80	46	71	47	18	48	11	49	55	
	0	48	1	39	2	83	3	61	4	70	5	41	6	32	7	31	8	77	9	85	10	49	11	24	12	87	13	41	14	14	15	67	16	88	17	85	18	54	19	18	20	89	21	86	22	28	23	54	24	55	25	67	26	70	27	53	28	86	29	86	30	11	31	12	32	76	33	43	34	75	35	42	36	79	37	70	38	80	39	73	40	94	41	45	42	34	43	49	44	27	45	15	46	100	47	79	48	17	49	54	
	0	28	1	100	2	63	3	18	4	74	5	36	6	79	7	65	8	33	9	12	10	90	11	82	12	57	13	18	14	23	15	30	16	24	17	85	18	14	19	22	20	33	21	62	22	68	23	58	24	41	25	94	26	92	27	62	28	70	29	14	30	59	31	100	32	38	33	69	34	59	35	43	36	18	37	34	38	56	39	53	40	98	41	50	42	43	43	22	44	58	45	46	46	100	47	39	48	69	49	55	
	0	33	1	70	2	34	3	62	4	74	5	96	6	79	7	44	8	76	9	95	10	55	11	70	12	94	13	98	14	40	15	63	16	64	17	33	18	15	19	12	20	95	21	83	22	82	23	64	24	76	25	73	26	53	27	80	28	66	29	80	30	16	31	70	32	26	33	75	34	14	35	59	36	55	37	24	38	98	39	72	40	33	41	57	42	42	43	10	44	72	45	65	46	15	47	11	48	15	49	97	
	0	29	1	69	2	99	3	62	4	26	5	83	6	52	7	10	8	70	9	17	10	84	11	57	12	11	13	95	14	11	15	85	16	46	17	19	18	54	19	53	20	15	21	11	22	47	23	35	24	98	25	14	26	45	27	31	28	22	29	55	30	60	31	62	32	100	33	45	34	42	35	65	36	17	37	31	38	98	39	38	40	35	41	54	42	89	43	47	44	25	45	14	46	22	47	53	48	35	49	45	
	0	50	1	45	2	38	3	16	4	12	5	23	6	76	7	44	8	72	9	71	10	16	11	100	12	59	13	12	14	25	15	63	16	94	17	12	18	62	19	28	20	49	21	23	22	45	23	38	24	32	25	67	26	27	27	50	28	11	29	67	30	90	31	30	32	100	33	75	34	32	35	94	36	18	37	49	38	89	39	50	40	74	41	74	42	46	43	43	44	27	45	95	46	20	47	19	48	42	49	93	
	0	76	1	81	2	52	3	98	4	22	5	31	6	79	7	69	8	42	9	70	10	47	11	93	12	20	13	50	14	14	15	10	16	24	17	34	18	28	19	58	20	12	21	59	22	90	23	93	24	63	25	43	26	98	27	19	28	66	29	23	30	62	31	82	32	27	33	31	34	22	35	17	36	51	37	98	38	41	39	37	40	61	41	14	42	63	43	24	44	83	45	71	46	68	47	18	48	80	49	28	
	0	74	1	54	2	21	3	62	4	65	5	57	6	61	7	32	8	86	9	71	10	40	11	76	12	18	13	20	14	17	15	25	16	91	17	95	18	18	19	45	20	94	21	99	22	52	23	33	24	19	25	65	26	91	27	48	28	96	29	38	30	79	31	51	32	26	33	41	34	30	35	59	36	54	37	46	38	96	39	48	40	86	41	96	42	63	43	24	44	53	45	12	46	54	47	30	48	50	49	93	
	0	85	1	90	2	52	3	27	4	50	5	74	6	11	7	18	8	93	9	100	10	59	11	33	12	46	13	11	14	90	15	12	16	88	17	71	18	36	19	33	20	75	21	47	22	97	23	59	24	37	25	81	26	90	27	91	28	36	29	95	30	99	31	40	32	96	33	11	34	34	35	49	36	78	37	87	38	97	39	73	40	27	41	98	42	95	43	86	44	70	45	11	46	19	47	42	48	80	49	80	
	0	13	1	48	2	68	3	56	4	51	5	92	6	43	7	10	8	21	9	71	10	38	11	53	12	75	13	57	14	44	15	73	16	63	17	79	18	58	19	86	20	60	21	63	22	27	23	38	24	32	25	31	26	57	27	71	28	79	29	15	30	71	31	94	32	61	33	25	34	85	35	60	36	70	37	43	38	100	39	47	40	60	41	43	42	47	43	38	44	66	45	73	46	70	47	26	48	88	49	80	
	0	96	1	16	2	91	3	48	4	27	5	85	6	55	7	95	8	43	9	93	10	54	11	98	12	35	13	25	14	43	15	94	16	33	17	49	18	51	19	69	20	38	21	92	22	68	23	18	24	47	25	44	26	83	27	41	28	11	29	58	30	51	31	49	32	74	33	98	34	67	35	57	36	68	37	12	38	47	39	58	40	55	41	14	42	89	43	73	44	94	45	92	46	72	47	54	48	83	49	75	
	0	96	1	89	2	60	3	78	4	99	5	39	6	82	7	87	8	23	9	99	10	62	11	13	12	73	13	86	14	14	15	93	16	53	17	32	18	90	19	76	20	20	21	43	22	82	23	63	24	35	25	92	26	88	27	70	28	40	29	26	30	86	31	20	32	23	33	95	34	32	35	54	36	89	37	64	38	43	39	98	40	98	41	82	42	60	43	37	44	95	45	66	46	66	47	56	48	70	49	51	
	0	48	1	76	2	63	3	40	4	45	5	13	6	92	7	84	8	65	9	55	10	62	11	37	12	76	13	82	14	23	15	52	16	64	17	93	18	10	19	52	20	69	21	26	22	59	23	54	24	46	25	87	26	58	27	21	28	63	29	29	30	61	31	36	32	86	33	85	34	28	35	95	36	34	37	87	38	96	39	94	40	81	41	70	42	45	43	49	44	17	45	58	46	68	47	27	48	25	49	35	
	0	61	1	24	2	29	3	88	4	29	5	15	6	71	7	72	8	56	9	33	10	23	11	35	12	41	13	47	14	55	15	97	16	60	17	74	18	63	19	65	20	33	21	10	22	66	23	52	24	14	25	81	26	79	27	76	28	28	29	43	30	28	31	55	32	99	33	82	34	26	35	97	36	12	37	74	38	36	39	35	40	70	41	93	42	47	43	81	44	24	45	79	46	27	47	89	48	92	49	52	
	0	18	1	34	2	90	3	13	4	70	5	23	6	79	7	38	8	15	9	86	10	47	11	75	12	23	13	68	14	63	15	30	16	48	17	50	18	37	19	31	20	88	21	44	22	100	23	76	24	15	25	18	26	92	27	38	28	30	29	12	30	89	31	95	32	24	33	24	34	56	35	36	36	21	37	86	38	12	39	84	40	30	41	39	42	53	43	86	44	86	45	48	46	43	47	89	48	65	49	73	
