1000 10 1
10
	0	19	1	98	2	53	3	89	4	31	5	20	6	48	7	36	8	26	9	12	
	0	83	1	47	2	11	3	23	4	16	5	62	6	100	7	32	8	77	9	93	
	0	46	1	20	2	96	3	38	4	38	5	31	6	37	7	82	8	77	9	41	
	0	88	1	37	2	25	3	94	4	74	5	43	6	85	7	53	8	87	9	78	
	0	79	1	92	2	22	3	35	4	43	5	75	6	28	7	66	8	84	9	43	
	0	59	1	39	2	68	3	71	4	67	5	68	6	74	7	99	8	16	9	53	
	0	97	1	73	2	34	3	10	4	58	5	64	6	12	7	60	8	22	9	37	
	0	30	1	20	2	13	3	13	4	93	5	99	6	85	7	47	8	40	9	81	
	0	95	1	34	2	36	3	92	4	54	5	83	6	94	7	74	8	10	9	16	
	0	22	1	27	2	88	3	23	4	57	5	97	6	11	7	23	8	40	9	87	
	0	92	1	38	2	15	3	15	4	28	5	20	6	31	7	80	8	14	9	16	
	0	26	1	66	2	15	3	39	4	70	5	77	6	41	7	86	8	43	9	38	
	0	74	1	61	2	18	3	49	4	97	5	46	6	11	7	28	8	57	9	93	
	0	77	1	99	2	63	3	69	4	38	5	24	6	46	7	47	8	72	9	96	
	0	47	1	97	2	85	3	18	4	10	5	98	6	33	7	80	8	95	9	53	
	0	35	1	10	2	15	3	88	4	60	5	24	6	44	7	17	8	99	9	50	
	0	37	1	24	2	22	3	77	4	97	5	70	6	21	7	35	8	36	9	14	
	0	70	1	14	2	52	3	79	4	48	5	20	6	48	7	84	8	48	9	98	
	0	100	1	42	2	100	3	99	4	42	5	40	6	47	7	31	8	31	9	45	
	0	50	1	82	2	39	3	40	4	87	5	43	6	62	7	32	8	28	9	85	
	0	72	1	16	2	27	3	34	4	40	5	51	6	23	7	29	8	80	9	37	
	0	57	1	29	2	94	3	28	4	91	5	78	6	76	7	49	8	77	9	36	
	0	88	1	94	2	45	3	89	4	76	5	57	6	18	7	15	8	77	9	16	
	0	78	1	57	2	52	3	61	4	32	5	40	6	87	7	45	8	15	9	87	
	0	97	1	18	2	68	3	42	4	24	5	77	6	13	7	59	8	66	9	72	
	0	94	1	36	2	12	3	22	4	68	5	47	6	98	7	10	8	10	9	63	
	0	18	1	93	2	68	3	44	4	33	5	66	6	65	7	98	8	34	9	55	
	0	71	1	73	2	74	3	14	4	52	5	86	6	52	7	45	8	41	9	47	
	0	28	1	16	2	13	3	75	4	56	5	71	6	75	7	57	8	19	9	30	
	0	30	1	38	2	39	3	53	4	27	5	32	6	30	7	38	8	11	9	87	
	0	17	1	88	2	19	3	47	4	18	5	10	6	81	7	56	8	72	9	23	
	0	44	1	30	2	28	3	81	4	77	5	10	6	33	7	87	8	91	9	65	
	0	34	1	42	2	19	3	74	4	13	5	61	6	45	7	19	8	51	9	52	
	0	53	1	52	2	23	3	60	4	31	5	76	6	24	7	79	8	31	9	62	
	0	74	1	20	2	100	3	51	4	65	5	88	6	28	7	38	8	84	9	83	
	0	99	1	78	2	94	3	51	4	13	5	73	6	13	7	72	8	100	9	23	
	0	21	1	84	2	60	3	54	4	68	5	55	6	56	7	15	8	79	9	53	
	0	74	1	33	2	67	3	69	4	93	5	32	6	65	7	56	8	22	9	27	
	0	31	1	21	2	36	3	75	4	30	5	59	6	73	7	31	8	21	9	78	
	0	85	1	51	2	83	3	99	4	62	5	64	6	33	7	14	8	20	9	81	
	0	90	1	81	2	90	3	81	4	95	5	19	6	49	7	77	8	28	9	97	
	0	94	1	59	2	13	3	100	4	27	5	59	6	85	7	92	8	49	9	24	
	0	36	1	13	2	62	3	59	4	47	5	42	6	27	7	66	8	50	9	38	
	0	70	1	56	2	40	3	91	4	90	5	29	6	77	7	66	8	36	9	14	
	0	82	1	33	2	43	3	80	4	63	5	29	6	82	7	47	8	77	9	65	
	0	14	1	36	2	52	3	63	4	37	5	84	6	11	7	53	8	52	9	47	
	0	70	1	83	2	59	3	64	4	23	5	64	6	68	7	97	8	23	9	21	
	0	96	1	53	2	84	3	51	4	65	5	37	6	42	7	77	8	63	9	59	
	0	85	1	38	2	87	3	80	4	65	5	20	6	48	7	93	8	89	9	96	
	0	96	1	88	2	55	3	85	4	68	5	79	6	89	7	42	8	62	9	40	
	0	93	1	58	2	25	3	64	4	20	5	49	6	42	7	33	8	59	9	87	
	0	42	1	50	2	32	3	74	4	68	5	50	6	48	7	62	8	15	9	99	
	0	52	1	34	2	34	3	64	4	50	5	16	6	67	7	90	8	38	9	13	
	0	53	1	28	2	60	3	24	4	83	5	29	6	41	7	38	8	79	9	29	
	0	13	1	40	2	56	3	72	4	50	5	99	6	88	7	72	8	97	9	79	
	0	16	1	88	2	34	3	67	4	52	5	52	6	88	7	88	8	24	9	52	
	0	58	1	87	2	63	3	92	4	68	5	66	6	89	7	72	8	88	9	37	
	0	56	1	58	2	92	3	28	4	13	5	20	6	37	7	61	8	82	9	95	
	0	50	1	67	2	79	3	35	4	87	5	75	6	54	7	52	8	29	9	28	
	0	51	1	66	2	53	3	57	4	72	5	78	6	88	7	50	8	90	9	11	
	0	60	1	75	2	22	3	55	4	55	5	12	6	24	7	75	8	91	9	37	
	0	82	1	100	2	88	3	86	4	77	5	35	6	10	7	84	8	69	9	17	
	0	43	1	44	2	50	3	75	4	98	5	91	6	51	7	95	8	65	9	46	
	0	30	1	97	2	21	3	29	4	96	5	30	6	88	7	39	8	54	9	43	
	0	18	1	37	2	85	3	47	4	51	5	84	6	53	7	42	8	53	9	54	
	0	61	1	91	2	34	3	85	4	45	5	70	6	78	7	42	8	84	9	85	
	0	75	1	42	2	84	3	93	4	81	5	65	6	67	7	55	8	94	9	68	
	0	80	1	63	2	34	3	95	4	34	5	78	6	89	7	99	8	79	9	87	
	0	92	1	43	2	21	3	95	4	55	5	70	6	46	7	40	8	59	9	77	
	0	37	1	52	2	43	3	50	4	45	5	97	6	15	7	98	8	13	9	51	
	0	87	1	92	2	58	3	36	4	36	5	55	6	100	7	70	8	63	9	67	
	0	89	1	29	2	20	3	11	4	40	5	18	6	57	7	11	8	53	9	73	
	0	68	1	47	2	88	3	86	4	67	5	78	6	38	7	93	8	40	9	31	
	0	66	1	41	2	58	3	72	4	87	5	10	6	15	7	65	8	89	9	10	
	0	23	1	49	2	70	3	39	4	94	5	28	6	41	7	48	8	85	9	50	
	0	78	1	34	2	35	3	98	4	34	5	66	6	85	7	96	8	18	9	47	
	0	12	1	90	2	57	3	68	4	67	5	63	6	94	7	94	8	100	9	77	
	0	17	1	31	2	48	3	34	4	60	5	20	6	11	7	33	8	69	9	79	
	0	16	1	61	2	22	3	85	4	22	5	67	6	43	7	87	8	19	9	24	
	0	48	1	33	2	85	3	100	4	67	5	85	6	11	7	72	8	33	9	39	
	0	30	1	14	2	34	3	33	4	68	5	91	6	27	7	51	8	39	9	87	
	0	96	1	86	2	60	3	76	4	89	5	56	6	13	7	100	8	92	9	12	
	0	23	1	33	2	95	3	56	4	23	5	57	6	93	7	43	8	39	9	10	
