1000 30 1
30
	0	99	1	25	2	24	3	66	4	55	5	89	6	76	7	18	8	25	9	35	10	85	11	91	12	62	13	51	14	19	15	73	16	61	17	87	18	14	19	18	20	64	21	59	22	42	23	22	24	91	25	97	26	92	27	93	28	57	29	19	
	0	61	1	98	2	99	3	79	4	10	5	39	6	92	7	49	8	66	9	81	10	30	11	18	12	35	13	26	14	34	15	52	16	29	17	53	18	36	19	60	20	14	21	30	22	27	23	59	24	79	25	62	26	71	27	73	28	61	29	60	
	0	43	1	46	2	10	3	63	4	15	5	64	6	30	7	91	8	29	9	99	10	12	11	45	12	45	13	17	14	35	15	46	16	99	17	54	18	80	19	71	20	19	21	41	22	54	23	75	24	18	25	42	26	90	27	26	28	39	29	57	
	0	45	1	78	2	15	3	94	4	87	5	94	6	64	7	56	8	73	9	40	10	94	11	63	12	26	13	69	14	62	15	79	16	23	17	42	18	19	19	37	20	18	21	32	22	91	23	52	24	65	25	54	26	19	27	24	28	31	29	60	
	0	15	1	36	2	82	3	73	4	72	5	16	6	66	7	48	8	12	9	17	10	24	11	50	12	22	13	31	14	78	15	33	16	97	17	53	18	60	19	55	20	30	21	30	22	89	23	28	24	39	25	31	26	11	27	76	28	52	29	49	
	0	64	1	64	2	71	3	74	4	88	5	20	6	87	7	65	8	52	9	100	10	63	11	95	12	72	13	98	14	62	15	59	16	63	17	66	18	78	19	11	20	57	21	11	22	68	23	29	24	53	25	65	26	11	27	89	28	54	29	78	
	0	91	1	100	2	20	3	67	4	98	5	38	6	63	7	90	8	15	9	26	10	75	11	73	12	60	13	25	14	30	15	27	16	34	17	74	18	56	19	33	20	80	21	15	22	41	23	98	24	20	25	46	26	60	27	59	28	73	29	15	
	0	29	1	80	2	96	3	68	4	28	5	46	6	54	7	22	8	16	9	39	10	45	11	16	12	96	13	14	14	41	15	21	16	48	17	59	18	58	19	65	20	58	21	73	22	20	23	90	24	93	25	55	26	35	27	22	28	83	29	75	
	0	54	1	63	2	94	3	46	4	19	5	32	6	63	7	100	8	81	9	47	10	31	11	92	12	45	13	51	14	21	15	18	16	42	17	65	18	89	19	24	20	55	21	21	22	48	23	30	24	34	25	76	26	73	27	40	28	14	29	70	
	0	25	1	39	2	62	3	33	4	22	5	55	6	36	7	82	8	86	9	16	10	53	11	29	12	84	13	62	14	81	15	46	16	37	17	44	18	15	19	17	20	89	21	96	22	14	23	11	24	38	25	32	26	98	27	49	28	96	29	86	
	0	54	1	43	2	91	3	45	4	74	5	23	6	38	7	96	8	28	9	25	10	84	11	49	12	31	13	27	14	12	15	97	16	27	17	35	18	98	19	89	20	83	21	64	22	33	23	74	24	59	25	75	26	80	27	72	28	47	29	30	
	0	82	1	48	2	82	3	40	4	20	5	69	6	66	7	25	8	44	9	41	10	20	11	42	12	71	13	75	14	20	15	81	16	43	17	68	18	91	19	43	20	78	21	69	22	96	23	92	24	70	25	84	26	64	27	80	28	77	29	87	
	0	82	1	78	2	41	3	13	4	21	5	78	6	61	7	70	8	47	9	84	10	92	11	54	12	84	13	91	14	65	15	58	16	32	17	26	18	15	19	37	20	46	21	52	22	75	23	85	24	84	25	87	26	55	27	90	28	81	29	66	
	0	88	1	71	2	49	3	100	4	15	5	42	6	40	7	93	8	63	9	76	10	85	11	26	12	91	13	55	14	30	15	100	16	70	17	88	18	57	19	42	20	36	21	60	22	33	23	99	24	36	25	89	26	63	27	41	28	65	29	22	
	0	77	1	53	2	49	3	37	4	68	5	94	6	60	7	48	8	35	9	92	10	18	11	94	12	59	13	75	14	23	15	19	16	94	17	56	18	52	19	50	20	42	21	31	22	81	23	14	24	36	25	90	26	27	27	70	28	92	29	46	
	0	40	1	98	2	26	3	50	4	60	5	96	6	15	7	49	8	35	9	32	10	63	11	71	12	28	13	65	14	100	15	63	16	22	17	28	18	73	19	92	20	89	21	24	22	52	23	24	24	35	25	87	26	66	27	70	28	62	29	84	
	0	58	1	65	2	89	3	29	4	41	5	40	6	19	7	63	8	66	9	65	10	24	11	100	12	76	13	15	14	45	15	76	16	98	17	15	18	68	19	71	20	31	21	22	22	42	23	91	24	78	25	26	26	37	27	90	28	74	29	16	
	0	34	1	84	2	20	3	79	4	47	5	84	6	59	7	70	8	16	9	37	10	43	11	97	12	48	13	64	14	78	15	58	16	14	17	58	18	76	19	35	20	64	21	78	22	89	23	31	24	97	25	80	26	80	27	90	28	97	29	89	
	0	96	1	63	2	41	3	64	4	87	5	36	6	96	7	84	8	58	9	85	10	96	11	45	12	91	13	62	14	40	15	77	16	74	17	49	18	10	19	65	20	87	21	97	22	81	23	74	24	100	25	95	26	88	27	82	28	39	29	80	
	0	47	1	20	2	17	3	82	4	92	5	17	6	90	7	48	8	94	9	31	10	80	11	72	12	61	13	13	14	39	15	34	16	52	17	10	18	89	19	91	20	75	21	61	22	34	23	87	24	45	25	25	26	97	27	65	28	99	29	10	
	0	53	1	74	2	99	3	79	4	81	5	93	6	30	7	21	8	34	9	13	10	35	11	33	12	44	13	68	14	10	15	38	16	28	17	36	18	41	19	15	20	12	21	22	22	70	23	84	24	26	25	49	26	54	27	23	28	40	29	36	
	0	72	1	97	2	65	3	61	4	85	5	27	6	84	7	42	8	34	9	84	10	64	11	19	12	98	13	62	14	33	15	21	16	87	17	30	18	88	19	35	20	15	21	64	22	95	23	33	24	79	25	17	26	82	27	86	28	26	29	68	
	0	35	1	100	2	77	3	26	4	54	5	89	6	37	7	78	8	51	9	65	10	33	11	56	12	51	13	26	14	100	15	32	16	27	17	87	18	86	19	37	20	39	21	61	22	24	23	39	24	23	25	48	26	92	27	12	28	78	29	91	
