500 30 1
30
	0	87	1	87	2	19	3	99	4	19	5	32	6	43	7	52	8	63	9	94	10	33	11	97	12	36	13	31	14	32	15	70	16	34	17	41	18	78	19	58	20	21	21	18	22	61	23	54	24	57	25	45	26	13	27	68	28	48	29	25	
	0	34	1	85	2	13	3	100	4	31	5	34	6	14	7	69	8	52	9	38	10	82	11	52	12	14	13	15	14	93	15	77	16	18	17	15	18	93	19	52	20	87	21	73	22	52	23	17	24	77	25	100	26	93	27	91	28	43	29	27	
	0	49	1	36	2	72	3	57	4	35	5	65	6	22	7	71	8	17	9	56	10	66	11	45	12	36	13	87	14	87	15	69	16	75	17	70	18	95	19	16	20	33	21	68	22	52	23	100	24	85	25	34	26	86	27	22	28	22	29	51	
	0	18	1	30	2	89	3	26	4	94	5	97	6	59	7	100	8	74	9	21	10	82	11	100	12	87	13	88	14	25	15	74	16	34	17	49	18	89	19	83	20	47	21	80	22	15	23	25	24	95	25	35	26	82	27	10	28	94	29	73	
	0	73	1	34	2	45	3	99	4	91	5	36	6	26	7	82	8	75	9	99	10	98	11	46	12	97	13	89	14	55	15	80	16	96	17	48	18	93	19	21	20	22	21	78	22	45	23	15	24	72	25	80	26	63	27	88	28	77	29	47	
	0	58	1	98	2	79	3	27	4	20	5	38	6	96	7	59	8	35	9	41	10	23	11	21	12	79	13	23	14	40	15	73	16	95	17	68	18	22	19	43	20	15	21	86	22	75	23	71	24	18	25	21	26	65	27	57	28	60	29	32	
	0	56	1	58	2	18	3	37	4	29	5	34	6	72	7	43	8	23	9	85	10	79	11	72	12	96	13	76	14	34	15	31	16	22	17	21	18	28	19	53	20	88	21	14	22	72	23	23	24	15	25	47	26	50	27	97	28	80	29	74	
	0	92	1	29	2	77	3	85	4	76	5	36	6	14	7	45	8	43	9	11	10	18	11	83	12	28	13	82	14	91	15	37	16	83	17	50	18	47	19	28	20	20	21	100	22	65	23	44	24	66	25	39	26	30	27	44	28	94	29	33	
	0	87	1	84	2	15	3	19	4	73	5	27	6	97	7	33	8	85	9	36	10	48	11	51	12	91	13	77	14	70	15	76	16	95	17	39	18	73	19	94	20	10	21	84	22	81	23	99	24	71	25	13	26	57	27	64	28	39	29	21	
	0	94	1	38	2	46	3	36	4	21	5	31	6	22	7	95	8	28	9	74	10	96	11	40	12	14	13	45	14	23	15	93	16	10	17	55	18	74	19	85	20	33	21	99	22	19	23	62	24	38	25	68	26	43	27	35	28	22	29	76	
	0	12	1	20	2	23	3	23	4	12	5	21	6	65	7	70	8	92	9	60	10	28	11	59	12	48	13	35	14	60	15	82	16	37	17	10	18	92	19	26	20	65	21	59	22	80	23	84	24	52	25	24	26	55	27	33	28	28	29	89	
	0	57	1	90	2	83	3	82	4	56	5	73	6	97	7	18	8	57	9	11	10	27	11	65	12	73	13	50	14	63	15	17	16	100	17	84	18	70	19	75	20	15	21	19	22	12	23	86	24	14	25	68	26	23	27	57	28	82	29	39	
	0	50	1	17	2	98	3	25	4	97	5	68	6	43	7	34	8	38	9	85	10	64	11	73	12	17	13	74	14	39	15	58	16	34	17	17	18	87	19	75	20	22	21	79	22	75	23	52	24	38	25	51	26	33	27	72	28	14	29	65	
