500 30 1
30
	0	65	1	26	2	92	3	15	4	68	5	30	6	37	7	61	8	48	9	21	10	35	11	73	12	97	13	26	14	70	15	14	16	76	17	54	18	58	19	72	20	36	21	46	22	86	23	16	24	48	25	10	26	94	27	58	28	21	29	33	
	0	66	1	63	2	16	3	61	4	60	5	31	6	47	7	89	8	49	9	84	10	23	11	77	12	64	13	45	14	16	15	53	16	27	17	64	18	12	19	20	20	58	21	43	22	25	23	94	24	73	25	71	26	82	27	24	28	61	29	54	
	0	10	1	61	2	33	3	28	4	44	5	37	6	28	7	13	8	68	9	73	10	29	11	63	12	60	13	61	14	42	15	79	16	98	17	61	18	44	19	35	20	19	21	89	22	97	23	95	24	71	25	17	26	80	27	76	28	66	29	97	
	0	30	1	55	2	67	3	39	4	96	5	35	6	70	7	33	8	67	9	85	10	70	11	27	12	53	13	59	14	80	15	88	16	70	17	83	18	57	19	43	20	63	21	85	22	67	23	99	24	53	25	27	26	88	27	42	28	25	29	28	
	0	63	1	84	2	46	3	61	4	28	5	37	6	49	7	29	8	71	9	45	10	66	11	84	12	68	13	32	14	87	15	64	16	68	17	68	18	37	19	55	20	70	21	42	22	38	23	95	24	98	25	74	26	44	27	59	28	68	29	41	
	0	42	1	24	2	39	3	30	4	63	5	55	6	35	7	19	8	10	9	83	10	88	11	42	12	85	13	70	14	48	15	71	16	35	17	38	18	51	19	17	20	99	21	10	22	14	23	63	24	14	25	27	26	13	27	65	28	19	29	27	
	0	89	1	60	2	61	3	33	4	11	5	47	6	15	7	27	8	23	9	53	10	93	11	85	12	94	13	78	14	23	15	45	16	44	17	82	18	12	19	39	20	82	21	16	22	12	23	75	24	32	25	96	26	35	27	42	28	75	29	86	
	0	85	1	98	2	54	3	74	4	83	5	30	6	16	7	84	8	70	9	65	10	35	11	74	12	40	13	55	14	22	15	76	16	90	17	59	18	43	19	54	20	86	21	77	22	73	23	88	24	32	25	73	26	74	27	89	28	20	29	51	
	0	53	1	22	2	29	3	34	4	94	5	73	6	40	7	88	8	77	9	95	10	18	11	13	12	38	13	37	14	65	15	56	16	61	17	84	18	10	19	64	20	23	21	86	22	84	23	94	24	33	25	52	26	45	27	41	28	66	29	92	
	0	70	1	19	2	62	3	60	4	14	5	83	6	61	7	31	8	46	9	94	10	23	11	67	12	70	13	84	14	15	15	91	16	76	17	52	18	89	19	51	20	79	21	78	22	73	23	31	24	20	25	85	26	18	27	68	28	59	29	80	
