500 40 1
40
	0	19	1	44	2	100	3	74	4	15	5	83	6	82	7	67	8	17	9	84	10	36	11	57	12	71	13	11	14	41	15	91	16	57	17	12	18	67	19	53	20	30	21	89	22	80	23	89	24	17	25	98	26	94	27	31	28	45	29	13	30	27	31	83	32	46	33	13	34	99	35	17	36	67	37	70	38	72	39	37	
	0	67	1	65	2	99	3	36	4	43	5	27	6	58	7	11	8	93	9	86	10	55	11	28	12	11	13	29	14	47	15	39	16	33	17	15	18	15	19	51	20	71	21	45	22	13	23	15	24	48	25	13	26	100	27	23	28	34	29	39	30	71	31	71	32	58	33	80	34	96	35	61	36	90	37	58	38	88	39	87	
	0	72	1	18	2	91	3	29	4	53	5	89	6	42	7	17	8	63	9	20	10	56	11	29	12	98	13	27	14	94	15	95	16	21	17	32	18	72	19	45	20	35	21	35	22	26	23	47	24	37	25	95	26	85	27	15	28	23	29	80	30	73	31	43	32	19	33	43	34	45	35	19	36	32	37	39	38	14	39	17	
	0	74	1	27	2	98	3	63	4	75	5	15	6	25	7	54	8	99	9	20	10	11	11	74	12	49	13	55	14	58	15	55	16	61	17	76	18	94	19	35	20	22	21	80	22	88	23	25	24	95	25	21	26	79	27	40	28	72	29	40	30	70	31	90	32	94	33	80	34	17	35	23	36	98	37	83	38	43	39	45	
	0	24	1	35	2	84	3	89	4	49	5	61	6	37	7	66	8	17	9	46	10	95	11	34	12	50	13	28	14	58	15	18	16	43	17	18	18	87	19	69	20	56	21	97	22	83	23	17	24	30	25	59	26	69	27	65	28	78	29	52	30	83	31	70	32	22	33	48	34	11	35	82	36	40	37	30	38	76	39	22	
	0	36	1	34	2	77	3	18	4	98	5	34	6	65	7	58	8	42	9	84	10	63	11	54	12	24	13	51	14	14	15	32	16	64	17	87	18	19	19	54	20	21	21	91	22	51	23	24	24	28	25	70	26	57	27	56	28	97	29	88	30	55	31	64	32	80	33	85	34	52	35	35	36	44	37	99	38	43	39	59	
	0	94	1	25	2	74	3	48	4	68	5	15	6	57	7	89	8	39	9	14	10	40	11	50	12	19	13	65	14	80	15	82	16	55	17	24	18	73	19	39	20	48	21	50	22	77	23	71	24	46	25	55	26	90	27	22	28	90	29	31	30	24	31	99	32	88	33	79	34	47	35	73	36	38	37	61	38	91	39	11	
	0	31	1	53	2	21	3	44	4	41	5	10	6	81	7	66	8	21	9	34	10	14	11	55	12	34	13	29	14	11	15	97	16	41	17	72	18	50	19	80	20	77	21	82	22	58	23	42	24	98	25	36	26	20	27	20	28	24	29	45	30	64	31	85	32	90	33	67	34	11	35	31	36	18	37	60	38	48	39	14	
	0	58	1	24	2	92	3	59	4	44	5	85	6	11	7	74	8	37	9	60	10	23	11	37	12	63	13	41	14	28	15	85	16	75	17	85	18	64	19	63	20	13	21	51	22	68	23	16	24	34	25	44	26	21	27	38	28	19	29	100	30	46	31	44	32	14	33	31	34	72	35	59	36	28	37	33	38	31	39	42	
	0	91	1	88	2	68	3	80	4	37	5	32	6	97	7	26	8	12	9	15	10	76	11	10	12	79	13	10	14	57	15	51	16	24	17	19	18	59	19	97	20	71	21	62	22	46	23	57	24	14	25	100	26	68	27	99	28	97	29	93	30	45	31	94	32	53	33	89	34	46	35	76	36	78	37	20	38	51	39	18	
