500 30 1
30
	0	97	1	93	2	37	3	22	4	26	5	82	6	31	7	16	8	33	9	39	10	37	11	86	12	67	13	75	14	17	15	86	16	64	17	67	18	38	19	49	20	14	21	74	22	20	23	69	24	76	25	66	26	84	27	48	28	85	29	41	
	0	61	1	78	2	73	3	59	4	89	5	28	6	43	7	18	8	46	9	39	10	55	11	48	12	60	13	21	14	30	15	29	16	36	17	22	18	22	19	25	20	29	21	50	22	52	23	43	24	69	25	96	26	71	27	85	28	79	29	27	
	0	62	1	49	2	85	3	90	4	53	5	46	6	34	7	100	8	65	9	53	10	83	11	81	12	84	13	35	14	88	15	35	16	84	17	52	18	84	19	91	20	59	21	73	22	51	23	36	24	57	25	37	26	37	27	39	28	19	29	15	
	0	42	1	43	2	82	3	89	4	61	5	10	6	27	7	57	8	60	9	21	10	58	11	45	12	19	13	30	14	81	15	65	16	15	17	80	18	25	19	57	20	25	21	90	22	28	23	28	24	65	25	56	26	94	27	37	28	47	29	74	
	0	90	1	43	2	84	3	23	4	93	5	38	6	72	7	30	8	67	9	82	10	88	11	68	12	76	13	29	14	28	15	11	16	77	17	88	18	35	19	52	20	27	21	97	22	31	23	47	24	33	25	14	26	62	27	67	28	22	29	89	
	0	80	1	41	2	53	3	33	4	69	5	18	6	65	7	70	8	76	9	34	10	25	11	63	12	54	13	80	14	56	15	32	16	29	17	99	18	43	19	82	20	92	21	62	22	44	23	92	24	64	25	70	26	89	27	73	28	32	29	22	
	0	31	1	99	2	13	3	66	4	84	5	23	6	49	7	11	8	23	9	75	10	16	11	98	12	38	13	43	14	12	15	96	16	29	17	89	18	87	19	25	20	76	21	18	22	43	23	36	24	49	25	54	26	74	27	41	28	33	29	98	
	0	24	1	76	2	68	3	63	4	90	5	61	6	55	7	69	8	43	9	28	10	52	11	11	12	89	13	28	14	98	15	24	16	97	17	14	18	93	19	80	20	24	21	54	22	44	23	41	24	89	25	16	26	27	27	43	28	37	29	15	
	0	56	1	14	2	43	3	86	4	78	5	82	6	74	7	52	8	32	9	26	10	25	11	29	12	76	13	51	14	60	15	90	16	27	17	75	18	75	19	34	20	73	21	88	22	50	23	89	24	32	25	37	26	33	27	55	28	39	29	72	
	0	46	1	37	2	78	3	30	4	98	5	44	6	46	7	58	8	64	9	23	10	41	11	40	12	89	13	69	14	61	15	89	16	51	17	49	18	50	19	17	20	71	21	20	22	36	23	37	24	93	25	11	26	47	27	10	28	59	29	84	
