1000 30 1
30
	0	27	1	13	2	34	3	21	4	24	5	86	6	73	7	13	8	26	9	99	10	88	11	96	12	28	13	73	14	33	15	12	16	56	17	64	18	56	19	28	20	63	21	72	22	98	23	18	24	50	25	30	26	72	27	46	28	70	29	18	
	0	36	1	71	2	38	3	49	4	29	5	47	6	10	7	17	8	37	9	38	10	50	11	63	12	100	13	78	14	72	15	67	16	16	17	22	18	29	19	58	20	87	21	22	22	41	23	59	24	97	25	90	26	98	27	76	28	52	29	46	
	0	86	1	75	2	43	3	18	4	83	5	52	6	24	7	19	8	20	9	93	10	78	11	73	12	58	13	37	14	19	15	30	16	79	17	76	18	25	19	40	20	83	21	26	22	59	23	77	24	45	25	10	26	96	27	65	28	39	29	61	
	0	97	1	26	2	14	3	24	4	19	5	38	6	27	7	14	8	91	9	80	10	51	11	91	12	39	13	77	14	70	15	63	16	43	17	13	18	26	19	65	20	77	21	84	22	61	23	20	24	97	25	83	26	87	27	54	28	49	29	18	
	0	21	1	48	2	69	3	32	4	64	5	40	6	45	7	62	8	67	9	25	10	32	11	28	12	20	13	93	14	80	15	27	16	31	17	48	18	73	19	15	20	46	21	11	22	79	23	93	24	57	25	18	26	12	27	74	28	84	29	92	
	0	58	1	86	2	44	3	67	4	55	5	32	6	84	7	66	8	23	9	94	10	92	11	16	12	48	13	45	14	77	15	82	16	86	17	32	18	79	19	58	20	47	21	91	22	92	23	85	24	92	25	32	26	59	27	61	28	12	29	26	
	0	99	1	13	2	84	3	21	4	97	5	15	6	77	7	20	8	51	9	71	10	59	11	77	12	74	13	76	14	57	15	92	16	99	17	12	18	51	19	22	20	23	21	55	22	92	23	77	24	79	25	78	26	17	27	78	28	96	29	95	
	0	37	1	26	2	26	3	69	4	20	5	69	6	84	7	97	8	30	9	67	10	93	11	55	12	38	13	28	14	42	15	68	16	95	17	26	18	87	19	83	20	93	21	77	22	83	23	90	24	42	25	16	26	25	27	65	28	94	29	49	
	0	19	1	81	2	40	3	62	4	13	5	54	6	23	7	81	8	66	9	27	10	77	11	87	12	86	13	51	14	87	15	60	16	17	17	70	18	28	19	80	20	39	21	24	22	78	23	43	24	73	25	97	26	95	27	87	28	81	29	74	
	0	77	1	49	2	68	3	45	4	12	5	24	6	83	7	15	8	23	9	11	10	81	11	43	12	26	13	72	14	93	15	32	16	73	17	78	18	59	19	20	20	47	21	40	22	16	23	25	24	65	25	54	26	79	27	20	28	14	29	94	
	0	94	1	66	2	88	3	10	4	98	5	56	6	83	7	29	8	100	9	83	10	26	11	46	12	22	13	90	14	71	15	91	16	85	17	58	18	95	19	42	20	58	21	45	22	42	23	97	24	89	25	39	26	47	27	65	28	53	29	30	
	0	23	1	38	2	73	3	70	4	11	5	47	6	16	7	69	8	46	9	22	10	99	11	45	12	35	13	38	14	97	15	69	16	51	17	38	18	72	19	80	20	52	21	38	22	62	23	33	24	39	25	93	26	24	27	25	28	88	29	28	
	0	67	1	99	2	36	3	72	4	40	5	75	6	37	7	54	8	80	9	22	10	62	11	34	12	84	13	87	14	39	15	56	16	44	17	22	18	58	19	72	20	39	21	77	22	68	23	84	24	74	25	28	26	36	27	32	28	43	29	98	
	0	63	1	57	2	51	3	54	4	21	5	37	6	68	7	29	8	11	9	11	10	71	11	96	12	41	13	34	14	21	15	97	16	28	17	55	18	23	19	92	20	30	21	85	22	16	23	46	24	24	25	11	26	18	27	38	28	77	29	43	
	0	42	1	70	2	17	3	10	4	38	5	97	6	30	7	51	8	44	9	88	10	71	11	34	12	46	13	57	14	25	15	97	16	45	17	45	18	72	19	15	20	33	21	89	22	17	23	63	24	39	25	45	26	51	27	25	28	17	29	59	
	0	49	1	86	2	78	3	19	4	85	5	90	6	63	7	53	8	49	9	47	10	25	11	75	12	65	13	49	14	12	15	48	16	23	17	49	18	59	19	22	20	17	21	73	22	22	23	37	24	12	25	41	26	84	27	89	28	25	29	70	
	0	18	1	64	2	88	3	50	4	29	5	21	6	57	7	26	8	87	9	74	10	72	11	63	12	60	13	94	14	36	15	62	16	64	17	48	18	38	19	84	20	60	21	55	22	67	23	74	24	34	25	29	26	79	27	76	28	49	29	14	
	0	53	1	76	2	18	3	94	4	12	5	100	6	64	7	94	8	61	9	19	10	93	11	77	12	30	13	70	14	86	15	97	16	25	17	51	18	82	19	64	20	51	21	20	22	26	23	37	24	35	25	97	26	97	27	97	28	71	29	57	
	0	98	1	95	2	80	3	24	4	39	5	27	6	48	7	98	8	75	9	90	10	40	11	58	12	87	13	71	14	58	15	87	16	100	17	34	18	92	19	96	20	31	21	74	22	17	23	39	24	91	25	10	26	25	27	44	28	33	29	59	
	0	55	1	50	2	85	3	21	4	54	5	42	6	92	7	13	8	80	9	50	10	64	11	32	12	87	13	75	14	82	15	69	16	84	17	90	18	58	19	15	20	81	21	73	22	99	23	23	24	66	25	58	26	35	27	90	28	43	29	34	
