500 20 1
20
	0	53	1	74	2	28	3	18	4	78	5	28	6	39	7	46	8	63	9	14	10	37	11	10	12	92	13	54	14	47	15	10	16	28	17	73	18	28	19	69	
	0	21	1	30	2	25	3	49	4	15	5	31	6	83	7	74	8	62	9	60	10	10	11	57	12	42	13	15	14	49	15	41	16	22	17	38	18	22	19	33	
	0	10	1	98	2	26	3	66	4	39	5	91	6	97	7	74	8	87	9	49	10	31	11	29	12	65	13	16	14	96	15	38	16	30	17	93	18	70	19	68	
	0	56	1	64	2	15	3	11	4	13	5	15	6	15	7	89	8	98	9	88	10	94	11	72	12	85	13	15	14	72	15	52	16	91	17	93	18	41	19	77	
	0	96	1	52	2	58	3	12	4	20	5	94	6	39	7	60	8	75	9	93	10	71	11	68	12	89	13	48	14	27	15	42	16	21	17	59	18	91	19	62	
	0	40	1	36	2	45	3	43	4	69	5	57	6	53	7	19	8	97	9	19	10	16	11	40	12	75	13	85	14	37	15	63	16	58	17	39	18	20	19	30	
	0	80	1	45	2	33	3	57	4	84	5	61	6	60	7	97	8	40	9	17	10	14	11	23	12	42	13	59	14	21	15	21	16	29	17	44	18	70	19	73	
	0	39	1	58	2	36	3	25	4	89	5	66	6	63	7	87	8	19	9	91	10	53	11	28	12	53	13	19	14	77	15	12	16	94	17	59	18	44	19	36	
	0	90	1	69	2	93	3	97	4	93	5	97	6	28	7	70	8	24	9	52	10	97	11	39	12	100	13	35	14	56	15	78	16	58	17	28	18	54	19	72	
	0	65	1	24	2	83	3	29	4	66	5	12	6	87	7	65	8	95	9	38	10	25	11	77	12	18	13	72	14	62	15	58	16	86	17	51	18	59	19	43	
	0	30	1	92	2	68	3	94	4	73	5	26	6	43	7	26	8	65	9	62	10	99	11	28	12	97	13	85	14	69	15	60	16	99	17	65	18	93	19	40	
	0	67	1	86	2	23	3	95	4	91	5	85	6	38	7	18	8	38	9	99	10	56	11	66	12	36	13	97	14	68	15	53	16	19	17	86	18	15	19	97	
	0	53	1	12	2	53	3	73	4	68	5	48	6	58	7	50	8	69	9	17	10	95	11	84	12	96	13	24	14	46	15	26	16	71	17	45	18	48	19	60	
	0	49	1	34	2	56	3	57	4	20	5	33	6	78	7	75	8	16	9	80	10	54	11	49	12	51	13	12	14	12	15	92	16	70	17	27	18	55	19	70	
	0	32	1	53	2	48	3	56	4	34	5	80	6	99	7	90	8	63	9	33	10	81	11	44	12	74	13	38	14	10	15	89	16	25	17	98	18	30	19	85	
	0	51	1	98	2	21	3	80	4	91	5	55	6	55	7	95	8	37	9	28	10	97	11	55	12	38	13	62	14	27	15	75	16	96	17	71	18	88	19	69	
	0	39	1	95	2	90	3	71	4	27	5	78	6	23	7	62	8	87	9	53	10	88	11	79	12	38	13	57	14	48	15	50	16	48	17	61	18	58	19	28	
	0	16	1	69	2	92	3	12	4	50	5	41	6	18	7	53	8	89	9	74	10	44	11	78	12	68	13	26	14	73	15	76	16	73	17	92	18	94	19	35	
	0	34	1	74	2	94	3	85	4	24	5	64	6	18	7	17	8	72	9	22	10	70	11	54	12	16	13	15	14	12	15	55	16	84	17	14	18	38	19	18	
	0	14	1	51	2	69	3	52	4	27	5	84	6	67	7	67	8	66	9	42	10	23	11	86	12	53	13	39	14	73	15	84	16	89	17	67	18	40	19	87	
	0	71	1	51	2	57	3	17	4	83	5	78	6	77	7	39	8	29	9	76	10	19	11	82	12	61	13	32	14	63	15	86	16	55	17	57	18	84	19	14	
	0	97	1	71	2	93	3	92	4	14	5	61	6	36	7	16	8	83	9	84	10	82	11	71	12	60	13	58	14	13	15	14	16	95	17	93	18	23	19	28	
	0	30	1	97	2	76	3	66	4	19	5	60	6	91	7	52	8	33	9	85	10	59	11	46	12	11	13	14	14	29	15	24	16	75	17	75	18	76	19	87	
	0	23	1	67	2	83	3	94	4	96	5	86	6	16	7	63	8	26	9	37	10	28	11	27	12	29	13	35	14	58	15	44	16	71	17	80	18	41	19	70	
	0	23	1	13	2	68	3	94	4	74	5	26	6	54	7	65	8	66	9	18	10	45	11	81	12	49	13	61	14	20	15	59	16	38	17	23	18	53	19	34	
	0	69	1	22	2	28	3	55	4	11	5	23	6	40	7	22	8	22	9	19	10	56	11	28	12	29	13	67	14	10	15	23	16	92	17	49	18	43	19	44	
	0	15	1	62	2	48	3	84	4	12	5	77	6	54	7	76	8	12	9	71	10	94	11	10	12	79	13	18	14	14	15	97	16	81	17	19	18	65	19	55	
	0	95	1	52	2	32	3	33	4	94	5	72	6	29	7	14	8	46	9	13	10	34	11	78	12	60	13	27	14	91	15	30	16	26	17	76	18	98	19	30	
	0	89	1	62	2	30	3	54	4	53	5	38	6	18	7	15	8	27	9	81	10	58	11	53	12	24	13	32	14	58	15	99	16	97	17	90	18	42	19	98	
	0	95	1	14	2	10	3	91	4	69	5	91	6	69	7	96	8	49	9	33	10	41	11	42	12	71	13	29	14	68	15	24	16	100	17	43	18	15	19	38	
	0	33	1	62	2	97	3	88	4	90	5	88	6	63	7	14	8	83	9	36	10	74	11	47	12	48	13	15	14	92	15	83	16	100	17	13	18	61	19	48	
	0	74	1	38	2	15	3	30	4	100	5	34	6	30	7	48	8	100	9	52	10	86	11	91	12	63	13	49	14	48	15	15	16	61	17	35	18	82	19	38	
	0	95	1	88	2	31	3	39	4	29	5	14	6	94	7	31	8	89	9	21	10	41	11	31	12	48	13	78	14	54	15	46	16	69	17	69	18	93	19	13	
	0	48	1	23	2	79	3	40	4	69	5	96	6	77	7	67	8	48	9	93	10	34	11	53	12	56	13	93	14	83	15	48	16	48	17	88	18	63	19	46	
	0	58	1	78	2	68	3	28	4	99	5	51	6	53	7	83	8	47	9	94	10	28	11	95	12	95	13	72	14	86	15	47	16	86	17	26	18	44	19	92	
	0	27	1	49	2	17	3	19	4	40	5	72	6	15	7	85	8	66	9	30	10	45	11	16	12	60	13	92	14	74	15	61	16	35	17	13	18	17	19	58	
	0	35	1	81	2	13	3	83	4	37	5	38	6	98	7	65	8	86	9	89	10	51	11	30	12	51	13	64	14	71	15	77	16	54	17	24	18	61	19	85	
	0	49	1	35	2	36	3	87	4	57	5	27	6	67	7	65	8	28	9	74	10	44	11	80	12	73	13	69	14	38	15	54	16	71	17	18	18	99	19	35	
	0	16	1	45	2	92	3	67	4	47	5	64	6	59	7	97	8	58	9	14	10	46	11	33	12	41	13	85	14	55	15	37	16	12	17	84	18	57	19	42	
	0	50	1	32	2	90	3	41	4	82	5	64	6	50	7	43	8	14	9	83	10	50	11	63	12	35	13	72	14	19	15	86	16	80	17	95	18	95	19	75	
	0	76	1	96	2	18	3	37	4	53	5	43	6	99	7	90	8	41	9	63	10	46	11	35	12	88	13	79	14	61	15	76	16	66	17	91	18	55	19	61	
	0	62	1	43	2	16	3	48	4	17	5	90	6	23	7	78	8	77	9	43	10	44	11	21	12	26	13	75	14	36	15	48	16	35	17	32	18	86	19	26	
	0	52	1	43	2	51	3	62	4	96	5	36	6	69	7	73	8	50	9	92	10	64	11	80	12	26	13	69	14	92	15	70	16	45	17	30	18	57	19	97	
	0	30	1	19	2	54	3	27	4	50	5	58	6	19	7	14	8	88	9	32	10	30	11	90	12	74	13	26	14	33	15	21	16	44	17	62	18	80	19	42	
	0	63	1	18	2	34	3	65	4	44	5	96	6	20	7	93	8	93	9	69	10	29	11	92	12	11	13	46	14	37	15	52	16	43	17	50	18	53	19	47	
	0	29	1	54	2	81	3	22	4	84	5	65	6	55	7	34	8	65	9	49	10	41	11	78	12	91	13	37	14	41	15	64	16	17	17	93	18	63	19	77	
	0	93	1	50	2	53	3	31	4	85	5	74	6	28	7	21	8	41	9	31	10	16	11	75	12	30	13	81	14	45	15	55	16	61	17	82	18	58	19	63	
	0	49	1	31	2	58	3	65	4	53	5	53	6	39	7	12	8	15	9	77	10	15	11	61	12	56	13	39	14	46	15	60	16	87	17	88	18	58	19	38	
	0	46	1	36	2	50	3	33	4	38	5	97	6	95	7	92	8	32	9	74	10	95	11	73	12	82	13	31	14	93	15	72	16	28	17	83	18	73	19	31	
	0	82	1	96	2	26	3	15	4	29	5	94	6	88	7	41	8	18	9	12	10	93	11	61	12	73	13	87	14	79	15	58	16	59	17	88	18	97	19	82	
	0	37	1	21	2	82	3	56	4	46	5	85	6	52	7	30	8	22	9	73	10	100	11	40	12	55	13	26	14	78	15	31	16	43	17	77	18	89	19	85	
	0	43	1	50	2	45	3	20	4	90	5	84	6	10	7	48	8	57	9	28	10	50	11	41	12	26	13	100	14	22	15	75	16	37	17	69	18	61	19	51	
	0	47	1	59	2	95	3	35	4	73	5	13	6	55	7	51	8	74	9	26	10	55	11	72	12	68	13	27	14	66	15	63	16	34	17	64	18	66	19	86	
	0	37	1	85	2	62	3	40	4	83	5	16	6	74	7	48	8	17	9	74	10	24	11	70	12	100	13	12	14	17	15	94	16	68	17	50	18	39	19	27	
	0	79	1	59	2	34	3	100	4	24	5	74	6	10	7	48	8	61	9	47	10	31	11	80	12	68	13	27	14	34	15	30	16	50	17	34	18	39	19	36	
	0	83	1	92	2	99	3	49	4	23	5	57	6	53	7	10	8	88	9	48	10	89	11	34	12	56	13	15	14	51	15	22	16	99	17	58	18	50	19	94	
	0	11	1	60	2	84	3	84	4	98	5	17	6	55	7	72	8	58	9	57	10	58	11	87	12	50	13	21	14	99	15	62	16	97	17	26	18	94	19	73	
	0	17	1	48	2	62	3	32	4	12	5	90	6	27	7	39	8	53	9	64	10	75	11	31	12	58	13	16	14	15	15	44	16	29	17	87	18	85	19	58	
	0	63	1	20	2	100	3	39	4	91	5	30	6	26	7	54	8	76	9	77	10	15	11	49	12	25	13	42	14	57	15	60	16	59	17	25	18	53	19	47	
	0	35	1	46	2	49	3	67	4	49	5	39	6	79	7	88	8	73	9	57	10	61	11	80	12	87	13	55	14	74	15	19	16	57	17	100	18	17	19	76	
	0	13	1	62	2	37	3	73	4	19	5	62	6	62	7	88	8	22	9	34	10	50	11	94	12	76	13	70	14	43	15	33	16	40	17	91	18	98	19	42	
	0	86	1	39	2	78	3	82	4	41	5	25	6	20	7	51	8	46	9	12	10	66	11	58	12	57	13	42	14	57	15	58	16	96	17	74	18	33	19	12	
	0	34	1	61	2	73	3	93	4	100	5	72	6	66	7	25	8	54	9	66	10	82	11	44	12	52	13	94	14	17	15	89	16	83	17	76	18	71	19	35	
	0	81	1	10	2	31	3	84	4	36	5	84	6	71	7	70	8	83	9	55	10	90	11	84	12	36	13	79	14	67	15	74	16	22	17	41	18	83	19	26	
	0	58	1	41	2	41	3	84	4	11	5	37	6	88	7	31	8	17	9	54	10	64	11	14	12	50	13	65	14	75	15	46	16	49	17	49	18	55	19	94	
	0	33	1	17	2	46	3	28	4	95	5	54	6	23	7	86	8	44	9	75	10	64	11	46	12	52	13	94	14	13	15	79	16	57	17	38	18	73	19	35	
	0	86	1	93	2	55	3	44	4	24	5	56	6	51	7	95	8	52	9	37	10	43	11	81	12	43	13	50	14	15	15	92	16	69	17	27	18	78	19	87	
	0	26	1	31	2	30	3	47	4	91	5	13	6	80	7	44	8	46	9	20	10	98	11	70	12	53	13	16	14	58	15	12	16	79	17	63	18	53	19	44	
	0	90	1	11	2	89	3	28	4	42	5	19	6	77	7	15	8	96	9	59	10	73	11	92	12	11	13	88	14	99	15	62	16	86	17	32	18	83	19	85	
	0	98	1	36	2	40	3	64	4	61	5	21	6	82	7	44	8	41	9	76	10	13	11	48	12	29	13	12	14	35	15	59	16	77	17	20	18	80	19	50	
	0	31	1	81	2	12	3	23	4	91	5	33	6	27	7	52	8	30	9	95	10	39	11	30	12	62	13	99	14	47	15	52	16	60	17	86	18	66	19	66	
	0	18	1	50	2	54	3	86	4	23	5	47	6	63	7	10	8	77	9	53	10	59	11	49	12	54	13	76	14	60	15	72	16	78	17	23	18	95	19	25	
