1000 20 1
20
	0	15	1	61	2	61	3	24	4	34	5	30	6	21	7	52	8	41	9	55	10	36	11	87	12	23	13	47	14	10	15	62	16	62	17	83	18	80	19	25	
	0	48	1	56	2	74	3	51	4	17	5	88	6	98	7	62	8	20	9	99	10	71	11	28	12	64	13	57	14	18	15	57	16	22	17	57	18	47	19	78	
	0	74	1	47	2	25	3	99	4	58	5	68	6	49	7	32	8	13	9	50	10	60	11	99	12	81	13	72	14	66	15	57	16	46	17	54	18	61	19	23	
	0	41	1	78	2	25	3	55	4	89	5	84	6	48	7	95	8	50	9	17	10	52	11	82	12	83	13	45	14	49	15	57	16	72	17	71	18	22	19	82	
	0	69	1	80	2	20	3	85	4	48	5	87	6	92	7	49	8	85	9	57	10	47	11	39	12	36	13	87	14	41	15	45	16	32	17	94	18	24	19	57	
	0	75	1	100	2	31	3	61	4	59	5	32	6	63	7	77	8	29	9	78	10	30	11	39	12	69	13	97	14	27	15	28	16	57	17	88	18	44	19	20	
	0	92	1	63	2	19	3	28	4	83	5	64	6	56	7	76	8	73	9	51	10	17	11	21	12	85	13	66	14	14	15	21	16	46	17	61	18	15	19	33	
	0	52	1	27	2	77	3	23	4	48	5	10	6	85	7	11	8	35	9	51	10	15	11	36	12	95	13	56	14	15	15	80	16	52	17	15	18	57	19	84	
	0	94	1	43	2	56	3	72	4	31	5	54	6	79	7	64	8	15	9	93	10	45	11	29	12	87	13	57	14	97	15	83	16	13	17	24	18	47	19	71	
	0	75	1	68	2	52	3	17	4	61	5	17	6	58	7	58	8	32	9	93	10	82	11	69	12	89	13	70	14	96	15	14	16	87	17	35	18	98	19	26	
	0	62	1	40	2	20	3	96	4	83	5	99	6	25	7	62	8	86	9	71	10	88	11	47	12	32	13	26	14	97	15	99	16	76	17	78	18	53	19	42	
	0	34	1	67	2	75	3	31	4	20	5	23	6	97	7	76	8	28	9	37	10	63	11	66	12	46	13	99	14	78	15	50	16	98	17	62	18	35	19	58	
	0	19	1	17	2	10	3	10	4	78	5	66	6	41	7	43	8	58	9	40	10	63	11	67	12	53	13	38	14	68	15	67	16	81	17	31	18	66	19	76	
	0	65	1	63	2	87	3	60	4	60	5	41	6	37	7	84	8	31	9	62	10	98	11	79	12	57	13	51	14	64	15	87	16	92	17	11	18	86	19	24	
	0	90	1	29	2	95	3	44	4	21	5	21	6	96	7	62	8	87	9	93	10	12	11	97	12	17	13	86	14	55	15	58	16	32	17	87	18	22	19	99	
	0	80	1	55	2	27	3	60	4	19	5	38	6	18	7	20	8	74	9	30	10	17	11	77	12	56	13	19	14	83	15	66	16	40	17	34	18	10	19	62	
	0	73	1	81	2	82	3	24	4	32	5	79	6	89	7	58	8	71	9	34	10	12	11	66	12	32	13	79	14	94	15	15	16	82	17	93	18	26	19	46	
	0	18	1	10	2	62	3	18	4	32	5	88	6	77	7	75	8	29	9	10	10	31	11	81	12	32	13	84	14	16	15	10	16	43	17	56	18	29	19	91	
	0	67	1	22	2	74	3	21	4	66	5	11	6	38	7	27	8	33	9	58	10	74	11	55	12	68	13	99	14	27	15	93	16	45	17	13	18	22	19	14	
	0	90	1	16	2	56	3	77	4	98	5	16	6	77	7	98	8	62	9	91	10	85	11	38	12	22	13	17	14	26	15	80	16	39	17	60	18	86	19	78	
	0	77	1	54	2	20	3	32	4	67	5	66	6	83	7	69	8	38	9	22	10	74	11	74	12	28	13	61	14	42	15	56	16	22	17	11	18	88	19	53	
	0	14	1	17	2	49	3	87	4	45	5	71	6	62	7	58	8	76	9	66	10	57	11	53	12	26	13	92	14	29	15	15	16	60	17	24	18	51	19	12	
	0	54	1	77	2	89	3	60	4	92	5	35	6	100	7	36	8	11	9	79	10	77	11	34	12	25	13	66	14	17	15	10	16	13	17	57	18	63	19	55	
	0	94	1	72	2	94	3	22	4	84	5	19	6	46	7	87	8	49	9	85	10	38	11	70	12	84	13	28	14	44	15	83	16	78	17	73	18	99	19	63	
	0	78	1	79	2	74	3	35	4	11	5	41	6	80	7	60	8	64	9	85	10	42	11	72	12	28	13	14	14	94	15	85	16	84	17	89	18	79	19	17	
	0	79	1	88	2	77	3	77	4	97	5	24	6	23	7	57	8	81	9	38	10	58	11	75	12	76	13	65	14	46	15	20	16	88	17	97	18	78	19	61	
	0	85	1	95	2	15	3	84	4	25	5	80	6	70	7	93	8	75	9	70	10	17	11	56	12	68	13	42	14	12	15	68	16	97	17	18	18	30	19	52	
