1000 10 1
10
	0	29	1	13	2	71	3	12	4	38	5	70	6	36	7	37	8	87	9	11	
	0	33	1	36	2	42	3	67	4	92	5	78	6	39	7	21	8	91	9	30	
	0	39	1	76	2	55	3	16	4	57	5	89	6	17	7	62	8	23	9	20	
	0	24	1	30	2	31	3	53	4	41	5	37	6	60	7	56	8	27	9	79	
	0	52	1	34	2	31	3	41	4	17	5	27	6	46	7	73	8	13	9	16	
	0	92	1	16	2	68	3	97	4	59	5	64	6	52	7	93	8	89	9	90	
	0	19	1	32	2	84	3	97	4	39	5	45	6	61	7	89	8	70	9	34	
	0	47	1	56	2	61	3	52	4	40	5	65	6	94	7	29	8	29	9	65	
	0	30	1	39	2	35	3	65	4	26	5	32	6	45	7	91	8	98	9	34	
	0	46	1	40	2	27	3	86	4	78	5	10	6	70	7	71	8	26	9	33	
	0	68	1	74	2	92	3	48	4	47	5	11	6	66	7	20	8	41	9	81	
	0	95	1	76	2	28	3	42	4	77	5	98	6	16	7	59	8	33	9	76	
	0	91	1	16	2	57	3	64	4	99	5	85	6	57	7	13	8	49	9	39	
	0	67	1	30	2	42	3	63	4	11	5	46	6	81	7	87	8	51	9	73	
	0	15	1	25	2	34	3	13	4	25	5	69	6	69	7	59	8	40	9	58	
	0	57	1	44	2	80	3	94	4	72	5	95	6	13	7	82	8	49	9	43	
	0	39	1	29	2	88	3	43	4	22	5	66	6	46	7	66	8	57	9	53	
	0	56	1	81	2	21	3	100	4	94	5	32	6	35	7	63	8	20	9	88	
	0	75	1	83	2	41	3	37	4	60	5	83	6	24	7	36	8	31	9	35	
	0	78	1	71	2	72	3	98	4	65	5	17	6	69	7	63	8	50	9	57	
	0	23	1	74	2	52	3	10	4	37	5	21	6	10	7	64	8	33	9	61	
	0	80	1	76	2	85	3	60	4	68	5	12	6	26	7	36	8	77	9	53	
	0	31	1	59	2	52	3	35	4	83	5	44	6	32	7	70	8	69	9	68	
	0	28	1	11	2	31	3	58	4	92	5	54	6	84	7	98	8	86	9	32	
	0	66	1	76	2	96	3	72	4	83	5	41	6	81	7	78	8	13	9	62	
	0	71	1	14	2	34	3	87	4	58	5	61	6	67	7	100	8	66	9	40	
	0	81	1	97	2	91	3	88	4	85	5	53	6	95	7	35	8	34	9	52	
	0	77	1	72	2	15	3	99	4	38	5	45	6	76	7	99	8	23	9	87	
	0	64	1	16	2	88	3	45	4	94	5	13	6	25	7	51	8	86	9	53	
	0	68	1	50	2	56	3	28	4	82	5	66	6	34	7	13	8	48	9	95	
	0	69	1	84	2	46	3	78	4	24	5	23	6	63	7	33	8	51	9	82	
	0	72	1	51	2	14	3	78	4	41	5	26	6	59	7	75	8	17	9	74	
	0	43	1	79	2	70	3	12	4	40	5	72	6	42	7	54	8	25	9	26	
	0	46	1	28	2	52	3	29	4	85	5	94	6	67	7	26	8	19	9	48	
	0	69	1	61	2	67	3	52	4	61	5	61	6	11	7	84	8	80	9	76	
	0	54	1	19	2	30	3	48	4	49	5	19	6	38	7	80	8	43	9	88	
	0	26	1	42	2	67	3	57	4	35	5	47	6	21	7	35	8	59	9	37	
	0	62	1	81	2	97	3	18	4	100	5	63	6	18	7	48	8	50	9	83	
	0	95	1	33	2	85	3	72	4	68	5	58	6	96	7	71	8	33	9	100	
