500 20 1
20
	0	43	1	68	2	10	3	95	4	71	5	69	6	51	7	45	8	93	9	69	10	33	11	21	12	24	13	10	14	62	15	31	16	89	17	84	18	68	19	41	
	0	28	1	65	2	66	3	71	4	87	5	10	6	12	7	94	8	25	9	44	10	74	11	64	12	73	13	56	14	82	15	10	16	84	17	89	18	28	19	32	
	0	37	1	65	2	71	3	23	4	65	5	11	6	79	7	13	8	13	9	76	10	89	11	52	12	65	13	81	14	13	15	42	16	89	17	99	18	88	19	31	
	0	80	1	14	2	56	3	69	4	86	5	88	6	94	7	60	8	87	9	91	10	77	11	90	12	37	13	30	14	34	15	86	16	82	17	74	18	52	19	56	
	0	70	1	47	2	59	3	76	4	48	5	54	6	34	7	80	8	24	9	38	10	84	11	55	12	59	13	76	14	97	15	38	16	16	17	11	18	68	19	25	
	0	64	1	91	2	22	3	47	4	13	5	29	6	18	7	25	8	70	9	45	10	38	11	30	12	62	13	82	14	67	15	42	16	46	17	12	18	67	19	83	
	0	63	1	36	2	85	3	42	4	45	5	22	6	14	7	58	8	48	9	34	10	24	11	92	12	63	13	28	14	85	15	90	16	48	17	95	18	37	19	96	
	0	71	1	39	2	87	3	84	4	74	5	41	6	27	7	17	8	74	9	49	10	85	11	31	12	25	13	67	14	28	15	32	16	34	17	85	18	94	19	43	
	0	88	1	27	2	27	3	40	4	40	5	47	6	94	7	39	8	94	9	13	10	20	11	100	12	40	13	14	14	10	15	66	16	71	17	49	18	82	19	45	
	0	90	1	20	2	51	3	91	4	11	5	23	6	19	7	60	8	58	9	85	10	88	11	88	12	76	13	14	14	84	15	84	16	25	17	20	18	91	19	71	
	0	42	1	88	2	43	3	81	4	39	5	19	6	19	7	45	8	21	9	38	10	22	11	35	12	15	13	53	14	92	15	35	16	58	17	78	18	93	19	77	
	0	33	1	67	2	16	3	58	4	84	5	98	6	24	7	54	8	83	9	84	10	15	11	21	12	57	13	100	14	45	15	39	16	22	17	33	18	72	19	61	
	0	47	1	82	2	25	3	43	4	100	5	84	6	81	7	31	8	31	9	27	10	27	11	15	12	20	13	50	14	56	15	12	16	11	17	100	18	46	19	29	
	0	77	1	30	2	87	3	67	4	59	5	100	6	11	7	84	8	16	9	83	10	48	11	50	12	19	13	18	14	80	15	42	16	83	17	27	18	73	19	67	
	0	87	1	53	2	27	3	32	4	87	5	84	6	58	7	96	8	87	9	64	10	43	11	32	12	20	13	63	14	46	15	55	16	21	17	32	18	84	19	77	
	0	90	1	11	2	48	3	49	4	85	5	96	6	36	7	27	8	95	9	60	10	32	11	88	12	52	13	11	14	63	15	22	16	70	17	46	18	34	19	60	
	0	84	1	95	2	76	3	42	4	91	5	67	6	26	7	27	8	59	9	42	10	95	11	12	12	46	13	34	14	48	15	32	16	59	17	60	18	16	19	96	
	0	58	1	28	2	71	3	11	4	54	5	31	6	72	7	61	8	93	9	27	10	89	11	100	12	41	13	66	14	37	15	39	16	11	17	84	18	60	19	61	
	0	29	1	25	2	50	3	82	4	57	5	72	6	53	7	51	8	92	9	38	10	82	11	97	12	23	13	66	14	42	15	61	16	40	17	76	18	10	19	53	
	0	95	1	39	2	57	3	92	4	80	5	85	6	44	7	27	8	54	9	20	10	95	11	57	12	26	13	72	14	89	15	91	16	10	17	56	18	23	19	100	
	0	38	1	85	2	39	3	70	4	83	5	24	6	33	7	81	8	17	9	57	10	80	11	99	12	84	13	62	14	47	15	57	16	47	17	65	18	13	19	85	
	0	76	1	95	2	20	3	66	4	49	5	59	6	67	7	80	8	36	9	100	10	95	11	82	12	31	13	58	14	15	15	43	16	23	17	34	18	71	19	94	
	0	34	1	100	2	36	3	51	4	13	5	54	6	85	7	71	8	24	9	23	10	41	11	92	12	96	13	44	14	27	15	19	16	26	17	53	18	91	19	34	
	0	94	1	55	2	32	3	37	4	30	5	23	6	42	7	58	8	36	9	65	10	47	11	66	12	70	13	97	14	25	15	73	16	75	17	99	18	59	19	45	
	0	60	1	30	2	27	3	78	4	64	5	32	6	26	7	64	8	17	9	91	10	15	11	84	12	15	13	18	14	61	15	98	16	94	17	78	18	69	19	71	
	0	30	1	44	2	70	3	56	4	78	5	83	6	78	7	47	8	67	9	32	10	100	11	61	12	60	13	14	14	22	15	32	16	41	17	76	18	76	19	88	
	0	29	1	49	2	19	3	48	4	37	5	54	6	12	7	27	8	42	9	40	10	84	11	51	12	72	13	88	14	16	15	20	16	62	17	31	18	91	19	37	
	0	10	1	12	2	77	3	81	4	81	5	90	6	20	7	62	8	12	9	72	10	40	11	92	12	39	13	56	14	47	15	35	16	83	17	38	18	58	19	37	
	0	81	1	15	2	58	3	29	4	100	5	35	6	26	7	86	8	98	9	39	10	83	11	18	12	24	13	63	14	57	15	87	16	41	17	69	18	46	19	40	
	0	71	1	70	2	38	3	31	4	49	5	21	6	25	7	18	8	90	9	63	10	57	11	19	12	43	13	22	14	81	15	69	16	98	17	74	18	98	19	100	
	0	23	1	56	2	29	3	81	4	50	5	89	6	97	7	56	8	80	9	55	10	19	11	56	12	95	13	100	14	63	15	15	16	91	17	22	18	34	19	73	
	0	32	1	89	2	27	3	30	4	14	5	43	6	25	7	38	8	25	9	93	10	48	11	98	12	79	13	17	14	98	15	65	16	87	17	66	18	55	19	98	
	0	34	1	93	2	54	3	11	4	25	5	87	6	93	7	82	8	26	9	99	10	69	11	43	12	98	13	29	14	92	15	64	16	55	17	66	18	88	19	93	
	0	68	1	35	2	47	3	28	4	26	5	28	6	90	7	67	8	81	9	36	10	25	11	95	12	76	13	47	14	97	15	25	16	57	17	20	18	37	19	42	
	0	25	1	15	2	36	3	83	4	26	5	96	6	40	7	61	8	24	9	15	10	27	11	31	12	12	13	20	14	77	15	62	16	59	17	60	18	13	19	37	
	0	64	1	11	2	26	3	46	4	100	5	14	6	95	7	21	8	70	9	64	10	41	11	53	12	56	13	29	14	43	15	85	16	55	17	100	18	84	19	72	
	0	43	1	87	2	14	3	66	4	54	5	81	6	61	7	43	8	76	9	78	10	85	11	96	12	79	13	18	14	47	15	48	16	100	17	91	18	14	19	90	
	0	24	1	46	2	64	3	78	4	38	5	40	6	100	7	58	8	31	9	75	10	97	11	89	12	79	13	39	14	89	15	68	16	89	17	56	18	82	19	43	
	0	66	1	71	2	94	3	16	4	65	5	90	6	81	7	91	8	65	9	28	10	87	11	48	12	90	13	74	14	90	15	84	16	58	17	27	18	93	19	29	
	0	77	1	55	2	34	3	20	4	93	5	92	6	38	7	15	8	89	9	55	10	97	11	65	12	33	13	70	14	52	15	87	16	30	17	58	18	90	19	100	
	0	50	1	24	2	64	3	41	4	64	5	51	6	32	7	68	8	34	9	25	10	33	11	31	12	97	13	55	14	41	15	75	16	40	17	53	18	72	19	85	
	0	66	1	57	2	61	3	75	4	82	5	69	6	45	7	95	8	68	9	87	10	62	11	33	12	86	13	68	14	41	15	77	16	87	17	17	18	36	19	60	
	0	28	1	63	2	25	3	26	4	24	5	88	6	54	7	74	8	69	9	15	10	48	11	55	12	87	13	26	14	72	15	97	16	97	17	78	18	14	19	93	
